"_id","Код","Тип","CR","CR2","Описание","Дополнительная информация","Приоритет","Спринт","Номер фикса","Очередь разработчика","Очередь тестировщика","Плановая дата окончания работ","Вошло в сборку","Jira done","JIRA","Потребитель","Поставщик","Статус паспорта","Оценка на анализ","Оценка на разработку","Оценка на тестирование","Аналитик","Дата паспорта","Статус разработки","Дата разработки","Разработчик","Задача разработчика в JIRA","Статус тестирования","Дата тестирования","Примечания по тестированию","Статус разработки скрипта","Автор скрипта","Тестировщик","Группа тестов","Тестовое покрытие","Статус бизнес сервиса","WSDL url","Cервис"
"c2a54da7-3bf9-490d-98ad-bf6ca91f8dc8","BS055","Сервис","","","Поиск номера счета по данным клиента",,"",8,,,,,,,"DEV-341","ДБО","АБС, PDH","Согласовано",,,,"Даша","","Готово","","","","Готово",,"","","","","Financials","Покрыто в CR","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","getAccountNumberByFIO"
"51bb6056-97c8-4300-89ce-7644070ebace","BS056","Сервис","","","Объединение большой и малой заявок",,"",8,,,,,,,"DEV-205, DEV-137","BPM","AppDB","Согласовано",,,,"Влада","","Готово","","","","Готово",,"","","","Комовникова","Client Interation","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"12980e8d-f6d6-49cd-91c2-adb7049d27dc","BS006","Сервис","","","Получение заявки",,"",9,,,,,,,"DEV-285","CRM, ДБО","AppDB","Согласовано",,,,"Влада","","Готово","","","","Готово",,"","","","Комовникова","Client Interation","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"b17aeebb-da78-44cd-b65f-046696fe9bcd","BS067","Сервис","","","Запись критичных данных клиента через DQ ",,"",13,,,,,,,"DEV-546, DEV-149","BS2","DQ","Согласовано",,,,"Влада","","Готово","2014-12-12T00:00:00.000Z","Доржинов Петр","","Готово",,"Тестирование через BS2","Готово","Киршина","Киршина","","rfhUtil","","очередь",
"20fbaa25-5e54-40d1-9a1e-47064d32ff85","BS054","Доработка","CR028","","Изменение формата xml из ЦФТ",,"",13,,,,,,,"DEV-172,DEV-173","ДБО","АБС, ПЦ, ЦФТ","Согласовано",,,,"Даша","","Готово","","Дубинина Н.","","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","","rfhUtil","","очередь",
"2fc04027-f819-4e0d-93aa-84d35ec9dbf6","BS058","Cancel","","","Очистка данных - проверка ФИО",,"","",,,,,,,"","ДБО","DQ","Отменен",,,,"Влада","","","","","OTPSOADSVIDEV-610","Отменен",,"","","","","","","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","checkFIOParts"
"76296aff-cef2-41ed-a5cf-0a348d12f35d","BS054","Сервис","","","Входящий межбанковский перевод",,"",11,,,,,,,"DEV-173, DEV-191","ЦФТ","АБС, ПЦ","Согласовано",,,,"Даша, Влада","2014-11-07T00:00:00.000Z","Готово","","Дубинина Н.","OTPSOADSVIDEV-233","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","Financials","rfhUtil","","очередь",
"428130d9-4a7c-4365-944d-05b93553f501","BS054","Доработка","CR017","","Добавление 3 полей для СПП и проверки, что счет списания рублевый",,"Критично",11,,,,,,,"DEV-173,DEV-191","ДБО","АБС, ПЦ, ЦФТ","Согласовано",,,,"Даша","2014-11-14T00:00:00.000Z","Готово","","Дубинина Н.","","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","","rfhUtil","","очередь",
"30195243-dbf0-4f2f-98d6-b6154a05f9da","BS077","Сервис","","","Выпуск дополнительной карты",,"Критично","",,,,,,,"DEV-145","CRM","АБС, ПЦ","Заморожен банк",,,,"Влада","","","","","","Не передан в тестирование",,"","","","","","","",,
"ab56993d-716f-4a35-8291-2ffdacc7dd90","BS074","Сервис","","","Расчет комиссии за исх.перевод",,"Критично",12,,,,,,,"DEV-76","ДБО, CRM","АБС, ПЦ","Согласовано",,,,"Тоня","","Готово","2014-11-28T00:00:00.000Z","Дубинина Нина","","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте.","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","getCommission"
"3be48662-c128-44e6-9ba3-0ac0eb5f87bd","BS087","Сервис","","","Передача поставщику заказа на доставку ",,"Критично",14,,,,,,,"DEV-139, DEV-150","CRM","КНД, BPM","Согласовано",,,,"Ира","2014-11-24T00:00:00.000Z","Готово","2014-12-23T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/ApplicationIntegrationService","publishDeliveryOrder"
"aa59daac-0e32-42c3-8e6e-d47138158b4e","BS080","Доработка","CR033","","Запрос предварительного графика платежей для клиента",,"Критично",13,,,,,,,"DEV-162","ДБО, CRM","АБС","Согласовано",,,,"Юля","2014-12-17T00:00:00.000Z","Готово","2014-12-17T00:00:00.000Z","Дубинина Н.","","Готово",,"","Готово","Киршина","Киршина","","Покрыто в CR","","http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","GetPrePaymentSchedule"
"3d7def26-5a44-4094-9553-3368982321c6","BS083","Сервис","","","Перевыпуск карты (внеплановый)",,"Критично","",,,,,,,"DEV-339","CRM ","АБС","",,,,"Влада","","","","","","",,"","","","","","","",,
"9e6fb2f5-fbd9-43c7-bbb6-dbe390a47749","BS092","Сервис","","","Запрос истории операций по ПК",,"Критично",13,,,,,,,"DEV-41","ДБО, CRM","АБС","Согласовано",,,,"Юля","2014-12-11T00:00:00.000Z","Готово","2014-12-12T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Беззубов","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/CreditIntegrationService/CreditIntegrationService","GetPaymentsHistory"
"b4466a2b-4d90-47c3-9102-15b79218aa7d","BS093","Сервис","","","Открытие незавершенной анкеты по URL и дозаполнение анкеты ",,"","",,,,,,,"DEV-205","ДБО","ESB,AppDB","8. Запрос выписки – BS39",,,,"Настя","","","","","","",,"","","","","","","",,
"14474eea-c950-49bc-9f8e-b3370bff3dd7","BS094","Сервис","","","Запрос на выпуск карты",,"",11,,,,,,,"DEV-151","BPM","AppDB,CRM","Согласовано",,,,"Влада","","Готово","2014-11-07T00:00:00.000Z","Доржинов Петр","","Готово",,"","Готово","Комовникова Екатерина","Киршина","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest/startCardIssue"
"22ea014f-5eb0-4c91-8caa-9b00d4542c35","BS073","Cancel","","","Транзакционный обмен ПЦ - АБС Нова",,"",9,,,,,,,"","","","Отменен",,,,"Влада","","","","","","Отменен",,"","","","","","","",,
"45643f88-3ccf-493c-8293-72feff2f8376","BS099","Доработка","CR034","","Передача дополнительного поля row_numb",,"",13,,,,,,,"DEV-174","ПЦ","АБС","Согласовано",,,,"Юля","2014-12-04T00:00:00.000Z","Готово","","В.Матвеев","","Готово",,"","","","Комовникова","","","","http://m018esb-st:7800/AdpTransmasterOutSync","notify"
"19addcfb-b2be-4ef5-bde3-f4d15bb66ab1","BS220","Доработка","CR135","","Добавить передачу поля ""Кем выдан"" паспорт из AppDb в персо-блок ",,"Критично",17,,,,,,,"DEV-2254","","","Согласовано",,,,"Ира","2015-03-25T00:00:00.000Z","Готово","2015-03-26T00:00:00.000Z","Дюба Е.","","Готово",,"27.03.2015","Готово","","Комовникова","","Покрыто в CR","","Очередь И http://m018esb-st:7800/CardIntegrationService/CardIntegrationService","makePersoBlocksRq"
"7ffa30b0-a3a5-497d-86a9-646408910470","BS135","Доработка","CR119","","Добавить вызов ЦФТ (в 18-м спринте не делаем - не готова Инверсия)",,"",25,,,,,,,"DEV-1994 ","","","Согласовано",,,,"Тоня","2015-03-13T00:00:00.000Z","Готово","2015-03-20T00:00:00.000Z","Черноляс С.","","",,"25.03.2015","В процессе","Беззубов","Беззубов","","","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","Method704 (Наименование makeInterbankCurrTransfer)"
"b0235d44-36f4-43da-910c-7dad291e94a3","BS239","Сервис","","","Запрос данных для формирования выписки",,"",18,"sprint18_v1",,,,,,"DEV-2035","BS238","","Согласовано",,,,"Юля","2015-04-03T00:00:00.000Z","Готово","2015-04-08T00:00:00.000Z","Котенко И.","","Исправление дефектов",,"30.04.2015","Готово","Беззубов","Беззубов","","rfhUtil","","очередь","getStatement / DOCUMENT.GETSTATEMENT.RQ"
"de72270f-b6d6-4b00-9bea-df7c1a20c020","BS105","Доработка","CR133","","Передача новых констант в методе Newsletters POST",,"Критично",18,"sprint18_v1",,,,,,"DEV-2631","","","Согласовано",,,,"Настя","2015-03-18T00:00:00.000Z","Готово","2015-03-24T00:00:00.000Z","Волобоев П.","","Готово",,"26.03.2015","Не требуется","","Данченко","","scheduler","","scheduler (SFTP)","sendMassMail"
"f66d4988-c9f3-4a9f-9d6e-8d434c05ec98","BS097","Доработка","CR137","","Параметр PersonId сделать необязательным",,"Критично",17,,,,,,,"","","","Согласовано",,,,"Настя","2015-03-23T00:00:00.000Z","Готово","2015-03-25T00:00:00.000Z","Котенко И.","","Готово",,"","Готово","Киршина","Киршина","","","",,
"d9dc72b4-c849-4895-b327-72b1bd017fc4","ТЗ","ТЗ","","","ТЗ на печатные формы выписки",,"",18,,,,,,,"DEV-1041, DEV-2035, DEV-2084","","","Согласовано",,,,"Юля","2015-03-27T00:00:00.000Z","Не делать","","","","Отменен",,"","","","","","","",,
"2e2d47e9-fc77-432d-80a1-4902449334e4","BS075","Сервис","","","Получение статуса документа из АБС (переводы) ",,"Критично",11,,,,,,,"DEV-76","ДБО","АБС","Согласовано",,,,"Даша","2014-11-05T00:00:00.000Z","Готово","2014-11-11T00:00:00.000Z","В процессе","","Готово",,"","Готово","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getDocumentStatus"
"a2608b2b-de92-4bc4-8158-89878a9ea093","BS135","Сервис","","","Внешний исходящий перевод через SWIFT с текущего счета",,"Критично",15,,,,,,,"DEV-973","ДБО, CRM","АБС, ПЦ, ЦФТ","Согласовано",,,,"Тоня","2015-01-20T00:00:00.000Z","Готово","2015-01-22T00:00:00.000Z","Дубинина Н","","Готово",,"Не протестирована 1 ошибка от ТМ (т.к. в текущей реализоации невозможно ее воспроизвести)","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","Method704 (Наименование makeInterbankCurrTransfer)"
"8cc6966d-0d7f-40d7-9786-e2ac7873175c","BS037","Доработка","CR140","Неплановая","Добавить формирование ошибки BS37_ESB_54. При возникновении данной ошибки ее необходимо просто логировать",,"Критично",17,,,,,,,"DEF-1811",,,"Согласовано",,,,"Влада",,"Готово","2015-04-08T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-69","Тестируется на стороне банка",,,,"Киршина","Киршина",,"Покрыто в CR",,"http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeInterbankTransfer"
"8ad985eb-709d-4675-9c3d-9b23e132bcd3","BS043","Доработка","CR142","Неплановая","","17 + текущая(18-19) ветка","0",19,"sprint17_v13",,,,,"Jira done","DEV-2322",,,"Согласовано",,"12h","4h","Влада",,"Готово","2015-04-13T21:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-83","Готово",,"","Готово","Киршина","Комовникова",,,"Есть баги","http://m018esb-st:7802/nova/adpcrmoutsync","cardsIssue"
"7b73f072-7115-4cdc-971a-d0bbb0c25836","BS001","Доработка","CR092","","Добавить получение новых полей в BS1,BS2,BS6 - оператор мобильного телефона, часовой пояс, регион и adminPoint. ",,"",16,,,,,,,"DEV-1985","","","Согласовано",,,,"Влада","2015-02-02T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Дубинина Н. Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1530","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","processNewApplication"
"9a2a416b-5ab3-4f35-a005-215981a67019","BS002","Доработка","CR092","","Добавить получение новых полей в BS1,BS2,BS6 - оператор мобильного телефона, часовой пояс, регион и adminPoint.",,"",16,,,,,,,"DEV-1985","","","Согласовано",,,,"Влада","2015-02-02T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Дубинина Н. Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1530","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveApplication"
"e3b9c9ac-5531-4ee3-877f-77a2485ca470","BS006","Доработка","CR073","","Изменены коды ошибок, добавлен потребитель MCCM- но для него выставлен endPoint для BsckBase. Разработка отдельной точки не нужна",,"",16,,,,,,,"DEV-489","","","Согласовано",,,,"Влада","","Готово","2015-01-26T00:00:00.000Z","Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1338","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"ddf184e9-b13f-47eb-9d1c-103830413e89","BS006","Доработка","CR092","","Добавить получение новых полей в BS1,BS2,BS6 - оператор мобильного телефона, часовой пояс, регион и adminPoint.",,"",16,,,,,,,"DEV-1985","","","Согласовано",,,,"Влада","2015-02-02T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Дубинина Н. Доржинов П.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1530","Готово",,"","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"661e5397-7200-4156-b267-885e29e78762","BS002","Доработка","CR120","","Отправка ссылки на постанкету по завершению заполнения анкеты",,"Критично",18,"sprint18_v1",,,,,,"DEV-1832","","","Согласовано",,,,"Влада","2015-02-26T00:00:00.000Z","Готово","2015-03-02T00:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-363","Готово",,"25.03.2015","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveApplication"
"aa7514ed-d6b9-4b46-a89a-6108a62ce8ad","BS001","Доработка","","","Доработка под новую структуру APPDB и PDH",,"Критично",11,,,,,,,"DEV-15, DEV-71, DEV-205, DEV-290","ДБО","AppDB, BPM, PDH","Согласовано",,,,"Влада","2015-11-07T00:00:00.000Z","Готово","2014-11-19T00:00:00.000Z","Волобоев Павел","OTPSOADSVIDEV-604;OTPSOADSVIDEV-145","Готово",,"","Готово","Беззубов","Комовникова Екатерина","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","processNewApplication"
"a69ca9f2-8a3f-4b1e-9f2d-200b508696d2","BS001","Доработка","CR117","","Необходимо выставить сервис и для CRM",,"Критично",18,"sprint18_v1",,,,,,"DEV-1982","","","Согласовано",,,,"Влада","2015-03-02T00:00:00.000Z","Готово","2015-03-09T00:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-374","Готово",,"27.03.2015","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync","processNewApplication"
"1be00a0c-cedd-48bf-bd93-a5fe47674a94","BS091","Сервис","","","Проверка наличия всех документов для документарной проверки по заявке ",,"Критично",14,,,,,,,"DEV-139","BPM","AppDB, BS114","Согласовано",,,,"Ира","2014-12-17T00:00:00.000Z","Готово","2015-01-12T00:00:00.000Z","Котенко Игорь","","Готово",,"Протестировано на заглушке","Готово","Комовникова","Кортава","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest/checkDeliveryOrder"
"2102cb4c-4bc6-42c1-8231-54eb3cb7b0c3","BS086","Сервис","","","Получение шаблонов перевода",,"Критично",12,,,,,,,"DEV-152","CRM","ДБО","Согласовано",,,,"Даша","2014-11-20T00:00:00.000Z","Готово","2014-12-05T00:00:00.000Z","Волобоев Павел","","Готово",,"Реализовано на заглушке","Готово","Комовникова Екатерина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/TransferIntegrationService/TransferIntegrationService","getPaymentTemplate"
"e3a1afa4-d09f-4e62-94a7-ac8babdb60b5","TS118","Сервис","","","Отправка одиночного e-mail сообщения по шаблону",,"Критично",12,,,,,,,"DEV-380, DEV-118, DEV-168, DEV-177","BS1,BS119","Expert Sender ","Согласовано",,,,"Настя","","Готово","2014-11-28T00:00:00.000Z","Котенко Игорь","","Готово",,"","Готово","Киршина","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/NotificationIntegrationService И Очередь","sendMessageGboRq И sendTemplateMessage"
"4e6a4941-6f45-470e-8672-55c7f50c25cd","BS223","Сервис","","","Изменение персональных настроек sms и email оповещений",,"",17,,,,,,,"DEV-655","ДБО, CRM, АБС","NotificationDB","Согласовано",,,,"Даша","2015-02-26T00:00:00.000Z","Готово","2015-03-03T00:00:00.000Z","Серебрякова Е.","","Готово",,"не проверялся вызов через TS228","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И очередь","Method962 (changeClientNotificationSettings)"
"673e3c21-f8a0-40b6-87ed-20783c7f5e12","BS106","Сервис","","","Запрос значений справочника (бывш. сервис получения списка тем для клиентских обращений в ДБО из CRM)",,"Критично",13,,,,,,,"DEV-227","ДБО","CRM","Согласовано",,,,"Юля","2014-12-10T00:00:00.000Z","Готово","","Дюба Евгений","","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","","Есть в SoupUI проекте","","http://m018esb-st.nova.otp.int:7800/DictionaryIntegrationService/DictionaryIntegrationService","getDictValuesRq"
"bf13479d-2335-4eec-9867-1a27058f310e","BS109","Доработка","CR094","","CR: доп.параметры для новых типов платежей по Рапиде",,"Критично",17,,,,,,,"DEV-2012","","","Согласовано",,,,"Даша","2015-02-11T00:00:00.000Z","Готово","2015-02-21T00:00:00.000Z","Серебрякова Е.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-158","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","pupay"
"f160b12e-57a4-4485-99e2-4f4add386196","BS116","Сервис","","","Получение данных по временным слотам по заказу на доставку",,"",12,,,,,,,"DEV-139","ДБО","oCRM","Согласовано",,,,"Ира","2014-11-20T00:00:00.000Z","Готово","2014-11-28T00:00:00.000Z","Басурин Михаил","","Готово",,"Протестировано на заглушке","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","getDeliveryTimeSlotsRq"
"b44cfdf4-2655-45e2-a675-fc319dbae681","BS006","Доработка","CR026","","Доработка под новую структуру APPDB и PDH",,"Критично",12,,,,,,,"DEV-285","ДБО","AppDB, BPM, PDH","Согласовано",,,,"Влада","","Готово","","Басурин Михаил","","Готово",,"","","","Комовникова","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"ea771c05-aaf9-4a5b-99e8-b2ef13507e55","BS006","Доработка","CR070","","Добавить флаги DQ",,"",16,,,,,,,"DEV-1914","","","Согласовано",,,,"Влада","2015-01-30T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Котенко И.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1389","Готово",,"","Готово","Комовникова","Комовникова","","Покрыто в CR","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","Method653 (getApplication) И Method302 (getApplication) И Method653 (getApplication)"
"fa03ca8b-bbc4-4b04-9260-97fda844a5fc","BS009","Доработка","CR010","","Добавление передачи данных по документарным проверкам",,"Критично",14,,,,,,,"DEV-547,DEV-285","BPM","CRM, AppDB","Согласовано",,,,"Ира","2014-12-17T00:00:00.000Z","Готово","2014-12-19T00:00:00.000Z","Дубинина Нина","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-949","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"97852397-eea1-445b-b5f2-adf44119502e","BS010","Доработка","CR129","","Необходимо передавать в Информатику в blackList_org поле наименование организации","перенесено в 17 спринт","",18,"sprint17_v13",,,,,,"DEV-2118","","","Согласовано",,,,"Влада","2015-03-10T00:00:00.000Z","Готово","2015-03-11T00:00:00.000Z","Серебрякова Е.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-491","Готово",,"27.03.2015","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"c1a5eb01-e9e3-4b7c-8483-88d5236a1a7b","BS010","Cancel","CR007","","Доработка проверки по черным спискам организаций, адресов (кроме TeaLeaf)",,"",15,,,,,,,"DEV-861","","","Реализована аналитика, разработка в рамках CR067",,,,"Влада","2014-12-19T00:00:00.000Z","Отменен","2015-01-20T00:00:00.000Z","Не определен","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-614","Отменен",,"","Готово","Комовникова","","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"d6185d1f-fdc5-4689-a7b9-77030135e936","BS120","Сервис","","","Получение доступного остатка по карте",,"",12,,,,,,,"DEV-56","ДБО, ESB","ПЦ","Согласовано",,,,"Даша","2014-11-27T00:00:00.000Z","Готово","2014-12-04T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Комовникова Екатерина","Комовникова Екатерина","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getCardAccountsBalance"
"19094a40-e777-4288-b913-4ab713a2d81e","BS013","Доработка","","","доработка под новую PDH",,"Критично",12,,,,,,,"DEV-140","","","Согласовано",,,,"Влада","","Готово","2014-12-05T00:00:00.000Z","Басурин Михаил","OTPSOADSVIDEV-552","Готово",,"","","убрано обращение к cdh","","","Покрыто в CR","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"90368415-eaa1-4971-9636-4782c788044a","BS121","Сервис","","","Сервис нотификации (sms, email, исходящие звонки)",,"Критично",17,,,,,,,"DEV-654","АБС","PDH, MCCM, Fast Gate","Согласовано",,,,"Тоня","2015-02-27T00:00:00.000Z","Готово","2015-03-03T00:00:00.000Z","Волобоев П.","","Готово",,"","Готово","Киршина","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И Очередь","sendAnyNotification"
"831e0274-2ce1-4f70-a472-852e9e765f3e","BS121","Сервис (часть2)","","","Сервис отправки нотификаций клиенту",,"Критично",18,"sprint18_v1",,,,,,"DEV-1357","","","Согласовано",,,,"Тоня","2015-03-13T00:00:00.000Z","Готово","2015-03-26T00:00:00.000Z","Волобоев П.","","Исправление дефектов",,"17.04.2015","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService И Очередь","sendAnyNotification"
"b8f01814-53c9-4265-855b-26d08292cbea","BS129","Сервис","","","Сохранение статусов  e-mail сообщений в ResponseDB, Загрузка файлов с sftp",,"",14,,,,,,,"DEV-343","MCCM","Expert Sender,ResponseDB","Согласовано",,,,"Настя","2014-12-08T00:00:00.000Z","Готово","2015-01-06T00:00:00.000Z","Волобоев Павел","","Готово",,"уточнение требований, задача на аналитике","Готово","Комовникова","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7800/NotificationIntegrationService","sendEsMessage"
"b50b55c9-022e-4250-ba4b-6cf2a5221e61","BS023","Доработка","CR061","","Сохранение в AppDB поля taskID",,"Критично",17,,,,,,,"DEV-1941","","","Согласовано",,,,"Влада","2015-02-12T00:00:00.000Z","Готово","2015-02-13T00:00:00.000Z","Доржинов П.","https://jira.neoflex.ru/browse/OTPSOACRIIIDEV-137","Готово",,"","Готово","Комовникова","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","saveSelectedOffer"
"d2971a28-d861-458b-bc7e-da13a1311cac","BS024","Доработка","CR024","CR024","перевод на новую PDH",,"Критично",12,,,,,,,"DEV-546","ДБО, CRM","PDH","Согласовано",,,,"Влада","","Готово","2014-12-04T00:00:00.000Z","Дубинина Нина","","Готово",,"","в процессе","Беззубов","Беззубов","","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","getClient"
"201ba8de-fe27-4c09-9ed7-29530f7aeabb","BS026","Доработка","CR044","","Доработка для получение статуса ТОЛЬКО заявки на продукт",,"Критично",14,,,,,,,"DEV-1799","","","Согласовано",,,,"Влада","","Готово","2014-12-29T00:00:00.000Z","Дубинина Нина","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-867","Готово",,"","Готово","Киршина","Киршина","","Есть в SoupUI проекте","","http://m018esb-st:7801/neoflex/nova/integr/ApplicationService","getAppStatusByPhoneNumber"
"4c29ac23-1643-4ebb-92df-1e777be046a6","BS030","Сервис","","","Получение истории операций по счету (депозитный)",,"",7,,,,,,,"DEV-178, DEV-280, DEV-181","ДБО, CRM"," АБС","Согласовано",,,,"Влада","","Готово","","Дубинина Нина","","Готово",,"","Готово","Киршина","Комовникова","Financials","Покрыто в CR","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И http://m018esb-st:7802/nova/adpcrmoutsync И очередь","getOperationByAccount"
"0aa6f399-f9dc-4201-879f-142045714637","BS030","Доработка","CR013","","получение статуса операция по счетам",,"",12,,,,,,,"DEV-280","ДБО, CRM"," АБС","Согласовано",,,,"Влада","","Готово","","Дубинина Нина","OTPSOADSVIDEV-135","Готово",,"","Готово","Комовникова Екатерина","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync И http://m018esb-st:7802/nova/adpcrmoutsync И очередь","getOperationByAccount"
